part_name,price,quality_grade,year,oem_number,engine_code,mileage,brand,model,category,subcategory
Jarrusatula VW GOLF VI,47.5,A2,2009-2013,1K0615124,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
"Jarrusatula VW GOLF, E-GOLF VII",50.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF VI,50.0,A2,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,50.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF VI,50.0,A2,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF VI,50.0,A2,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
"Jarrusatula VW GOLF, E-GOLF VII",47.5,A2,2013-2020,5Q0615124,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF VI,50.0,A2,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
"Jarrusatula VW GOLF, E-GOLF VII",50.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
"Jarrusatula VW GOLF, E-GOLF VII",50.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,47.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
"Jarrusatula VW GOLF, E-GOLF VII",50.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,47.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
"Jarrusatula VW GOLF, E-GOLF VII",50.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF VI,50.0,A2,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF III,50.0,A2,1992-1999,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,47.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
"Jarrusatula VW GOLF, E-GOLF VII",50.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,50.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF III,50.0,A2,1992-1999,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,50.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
"Jarrusatula VW GOLF, E",50.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF VI,50.0,A2,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF III,45.0,A2,1992-1999,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF VI,45.0,A2,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
"Jarrusatula VW GOLF, E-GOLF VII",50.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
"Jarrusatula VW GOLF, E-GOLF VII",50.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,45.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF VI,50.0,A2,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
"Jarrusatula VW GOLF, E-GOLF VII",50.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF VI,45.0,A2,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF VI,45.0,A2,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF VI,45.0,A2,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,40.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,40.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF VI,45.0,A1,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,45.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,45.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,45.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,40.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF VI,45.0,A2,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,40.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF VI,45.0,A2,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,40.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
"Jarrusatula VW GOLF, E",36.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,40.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF III,40.0,B2,1992-1999,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,40.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,40.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,40.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF VI,40.0,A2,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,40.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF VI,40.0,A2,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF III,40.0,A2,1992-1999,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,40.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF VI,40.0,A1,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,40.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,40.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF III,40.0,A2,1992-1999,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF VI,40.0,A1,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,40.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,40.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
"Jarrusatula VW GOLF, E",40.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,40.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,40.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF VI,40.0,A2,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,40.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF VI,40.0,A2,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,40.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,40.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,40.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,40.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF VI,40.0,A2,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,40.0,A2,1998-2006,,1J12J4,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,40.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,40.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,40.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF III,40.0,A2,1992-1999,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF VI,40.0,A2,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,40.0,A2,1998-2006,,1J12J4,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,40.0,A3,1998-2006,,1J12J4,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,40.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF III,40.0,A3,1992-1999,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,35.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF VI,35.0,A1,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
"Jarrusatula VW GOLF, E-GOLF VII",38.0,A1,2013-2020,8V0615124,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,36.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF III,35.0,A2,1992-1999,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,35.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,36.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,35.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,36.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF VI,35.0,A2,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,30.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF III,35.0,,1992-1999,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,35.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,30.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,30.0,A2,1998-2006,,ALH1854,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,30.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,30.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,30.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,30.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,30.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,30.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF VI,30.0,A2,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF VI,30.0,A2,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,30.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,28.5,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,28.5,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,30.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF III,30.0,A2,1992-1999,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,30.0,A1,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,30.0,A1,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF II,25.0,A2,1984-1991,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,25.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,27.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,30.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF II,25.0,A2,1984-1991,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF II,25.0,A2,1984-1991,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF VI,30.0,A2,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF II,25.0,A2,1984-1991,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,29.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF II,25.0,A2,1984-1991,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,22.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,20.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,20.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,20.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,20.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,20.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,20.0,A3,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF III,24.0,A2,1992-1999,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,24.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,20.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,20.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,20.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,20.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,20.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,20.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,20.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,20.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,20.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,20.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,20.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,20.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,20.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,15.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,15.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,20.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,20.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,15.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,12.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,15.0,A2,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,20.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,10.0,A3,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,10.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,10.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF V,10.0,A1,2004-2009,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,10.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,10.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
Jarrusatula VW GOLF IV,10.0,A2,1998-2006,,,,VW,"Golf,-e_Golf",Jarrut,Oikea etu
"Jarrusatula VW GOLF, E-GOLF VII",150.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
Jarrusatula VW GOLF VI,150.0,A1,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VII",180.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VII",155.0,A1,2013-2020,5Q0615423,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E",150.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E",180.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E",153.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VII",155.0,A2,2013-2020,5G0615423,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VII",180.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E",170.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VII",150.0,A1,2013-2020,5Q0615405,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VII",150.0,A2,2013-2020,5Q0615405,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VII",150.0,A2,2013-2020,8V0615423,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VII",150.0,A2,2013-2020,5Q0615405,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VII",150.0,A2,2013-2020,5Q0615405,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VII",150.0,A2,2013-2020,5Q0615405,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VII",150.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E",150.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VII",150.0,A2,2013-2020,5Q0615405,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VII",150.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VII",150.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VII",150.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VIII",150.0,A1,2020-2027,,06Q,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VII",150.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VII",150.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VII",150.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VIII",150.0,A1,2020-2027,5WA615423,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E",150.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VII",150.0,A1,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VII",150.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E",140.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E",150.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VII",150.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VII",130.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VII",135.0,A2,2013-2020,8V0615423,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VII",150.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E",150.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VII",150.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VII",150.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
Jarrusatula VW GOLF VI,102.0,A2,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VII",105.0,A1,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
Jarrusatula VW GOLF VI,105.0,A2,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VII",120.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
Jarrusatula VW GOLF VI,105.0,A2,2009-2013,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VII",105.0,A1,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
"Jarrusatula VW GOLF, E-GOLF VII",120.0,A2,2013-2020,,,,VW,"Golf,-e_Golf",Jarrut,Vasen taka
