component_id,component_size,product_id_count,identity_count,product_id_sample,identity_sample,min_row_index
product_id_part_name_brand_model_year_start_year_end_component_000461,7,2,1,"54554195, 59166460",strut rear -(left) | toyota | corolla | 1998 | 2001,4230
product_id_part_name_brand_model_year_start_year_end_component_000464,7,2,1,"60295492, 62801577",dragkrok styrenhet - | skoda | octavia | 2005 | 2013,7816
product_id_part_name_brand_model_year_start_year_end_component_000465,7,2,1,"55104212, 61796804",fuse box / electricity central - | skoda | octavia | 2013 | 2020,7820
product_id_part_name_brand_model_year_start_year_end_component_000660,6,6,1,"53449758, 53659100, 53672406, 59624287, 62465163, 64248621",curtain airbags -(left) | toyota | corolla | 2002 | 2007,4317
product_id_part_name_brand_model_year_start_year_end_component_000661,6,6,1,"53410756, 54626477, 60410436, 61808613, 61839727, 65057800",drive shaft -(right front) | toyota | corolla | 2013 | 2018,4869
product_id_part_name_brand_model_year_start_year_end_component_000484,6,1,2,57315705,"caliper bracket - , e-(left front) | vw | golf | 2013 | 2020 || caliper bracket- , e-(left front) | vw | golf | 2013 | 2020",97
product_id_part_name_brand_model_year_start_year_end_component_000486,6,1,2,54312600,"caliper bracket - , e- | vw | golf | 1998 | 2006 || caliper bracket- , e- | vw | golf | 1998 | 2006",99
product_id_part_name_brand_model_year_start_year_end_component_000492,6,1,2,53833931,"main cylinder - , e- | vw | golf | 2004 | 2009 || main cylinder- , e- | vw | golf | 2004 | 2009",110
product_id_part_name_brand_model_year_start_year_end_component_000500,6,1,2,66431289,"other control unit - , e- | vw | golf | 2020 | 2027 || other control unit- , e- | vw | golf | 2020 | 2027",151
product_id_part_name_brand_model_year_start_year_end_component_000506,6,1,2,54038732,"ignition diesel relay - , e- | vw | golf | 2009 | 2013 || ignition diesel relay- , e- | vw | golf | 2009 | 2013",194
product_id_part_name_brand_model_year_start_year_end_component_000515,6,1,2,63145272,"bränslepump styrenhet - , e- | vw | golf | 2009 | 2013 || bränslepump styrenhet- , e- | vw | golf | 2009 | 2013",216
product_id_part_name_brand_model_year_start_year_end_component_000518,6,1,2,64842504,"avgas temperaturgivare - , e- | vw | golf | 2013 | 2020 || avgas temperaturgivare- , e- | vw | golf | 2013 | 2020",244
product_id_part_name_brand_model_year_start_year_end_component_000541,6,1,2,64251613,"starter gasoline - , e- | vw | golf | 2020 | 2027 || starter gasoline- , e- | vw | golf | 2020 | 2027",323
product_id_part_name_brand_model_year_start_year_end_component_000576,6,1,2,54027084,"fuel tank injection - , e- | vw | golf | 2004 | 2009 || fuel tank injection- , e- | vw | golf | 2004 | 2009",455
product_id_part_name_brand_model_year_start_year_end_component_000579,6,1,2,54416445,"drive shaft - , e-(left rear) | vw | golf | 2004 | 2009 || drive shaft- , e-(left rear) | vw | golf | 2004 | 2009",474
product_id_part_name_brand_model_year_start_year_end_component_000582,6,1,2,54427542,"gear box bracket - , e- | vw | golf | 2004 | 2009 || gear box bracket- , e- | vw | golf | 2004 | 2009",514
product_id_part_name_brand_model_year_start_year_end_component_000589,6,1,2,63589705,"inter axle compl. - , e- | vw | golf | 2013 | 2020 || inter axle compl.- , e- | vw | golf | 2013 | 2020",536
product_id_part_name_brand_model_year_start_year_end_component_000594,6,1,2,53923221,"shock absorbers rear - , e-(rear) | vw | golf | 2004 | 2009 || shock absorbers rear- , e-(rear) | vw | golf | 2004 | 2009",565
product_id_part_name_brand_model_year_start_year_end_component_000598,6,1,2,53449037,"suspension - , e-(rear) | vw | golf | 2020 | 2027 || suspension- , e-(rear) | vw | golf | 2020 | 2027",574
product_id_part_name_brand_model_year_start_year_end_component_000600,6,1,2,53818503,"trailing link rear - , e-(right rear upper) | vw | golf | 2004 | 2009 || trailing link rear- , e-(right rear upper) | vw | golf | 2004 | 2009",586
product_id_part_name_brand_model_year_start_year_end_component_000609,6,1,2,60228190,"rear axle beam - , e- | vw | golf | 2004 | 2009 || rear axle beam- , e- | vw | golf | 2004 | 2009",632
product_id_part_name_brand_model_year_start_year_end_component_000611,6,1,2,53713033,passenger airbag - | toyota | corolla | 2002 | 2007 || passenger airbag- | toyota | corolla | 2002 | 2007,3818
product_id_part_name_brand_model_year_start_year_end_component_000612,6,1,2,61766112,caliper bracket - | toyota | corolla | 2019 | 2027 || caliper bracket- | toyota | corolla | 2019 | 2027,3868
product_id_part_name_brand_model_year_start_year_end_component_000625,6,1,2,53685047,wiper arm motor relay - | toyota | corolla | 2008 | 2012 || wiper arm motor relay- | toyota | corolla | 2008 | 2012,3960
product_id_part_name_brand_model_year_start_year_end_component_000638,6,1,2,53468309,sump - | toyota | corolla | 1983 | 1987 || sump- | toyota | corolla | 1983 | 1987,4063
product_id_part_name_brand_model_year_start_year_end_component_000642,6,1,2,54382401,air purifier - | toyota | corolla | 1993 | 1997 || air purifier- | toyota | corolla | 1993 | 1997,4087
product_id_part_name_brand_model_year_start_year_end_component_000646,6,1,2,53700152,gear lever - | toyota | corolla | 2002 | 2007 || gear lever- | toyota | corolla | 2002 | 2007,4181
product_id_part_name_brand_model_year_start_year_end_component_000654,6,1,2,53866330,hub rear -(left rear) | toyota | corolla | 1993 | 1997 || hub rear-(left rear) | toyota | corolla | 1993 | 1997,4272
product_id_part_name_brand_model_year_start_year_end_component_000671,6,1,2,64630705,caliper bracket -(left front) | skoda | octavia | 2005 | 2013 || caliper bracket-(left front) | skoda | octavia | 2005 | 2013,7773
product_id_part_name_brand_model_year_start_year_end_component_000672,6,1,2,53847965,hand brake lever - | skoda | octavia | 1996 | 2011 || hand brake lever- | skoda | octavia | 1996 | 2011,7776
product_id_part_name_brand_model_year_start_year_end_component_000687,6,1,2,54672182,injection control unit - | skoda | octavia | 2020 | 2027 || injection control unit- | skoda | octavia | 2020 | 2027,7829
product_id_part_name_brand_model_year_start_year_end_component_000694,6,1,2,62641335,inverter 12 -> 220 v -(interior rear) | skoda | octavia | 2013 | 2020 || inverter 12 -> 220 v-(interior rear) | skoda | octavia | 2013 | 2020,7883
product_id_part_name_brand_model_year_start_year_end_component_000707,6,1,2,53935379,engine gasoline - | skoda | octavia | 2020 | 2027 || engine gasoline- | skoda | octavia | 2020 | 2027,7980
product_id_part_name_brand_model_year_start_year_end_component_000741,6,1,2,53879747,trailing link rear -(left exterior rear) | skoda | octavia | 2005 | 2013 || trailing link rear-(left exterior rear) | skoda | octavia | 2005 | 2013,8261
product_id_part_name_brand_model_year_start_year_end_component_000742,6,1,2,53877017,trailing link rear -(right rear lower) | skoda | octavia | 2005 | 2013 || trailing link rear-(right rear lower) | skoda | octavia | 2005 | 2013,8270
product_id_part_name_brand_model_year_start_year_end_component_000467,6,1,1,54655558,"other airbags - , e- | vw | golf | 1992 | 1999",5
product_id_part_name_brand_model_year_start_year_end_component_000468,6,1,1,66440187,"passenger airbag - , e-(interior front) | vw | golf | 2013 | 2020",10
product_id_part_name_brand_model_year_start_year_end_component_000469,6,1,1,53932799,"passenger airbag - , e- | vw | golf | 2004 | 2009",12
product_id_part_name_brand_model_year_start_year_end_component_000470,6,1,1,63707445,"curtain airbags - , e-(right) | vw | golf | 2004 | 2009",29
product_id_part_name_brand_model_year_start_year_end_component_000471,6,1,1,56108623,"seat assembled - , e- | vw | golf | 2004 | 2009",34
product_id_part_name_brand_model_year_start_year_end_component_000472,6,1,1,56350334,"seat assembled - , e-(left front) | vw | golf | 2004 | 2009",35
product_id_part_name_brand_model_year_start_year_end_component_000473,6,1,1,56920584,"seat assembled - , e-(left front) | vw | golf | 2009 | 2013",36
product_id_part_name_brand_model_year_start_year_end_component_000474,6,1,1,56920585,"seat assembled - , e-(right front) | vw | golf | 2009 | 2013",37
product_id_part_name_brand_model_year_start_year_end_component_000475,6,1,1,53916640,"seat assembled - , e- | vw | golf | 1998 | 2006",38
product_id_part_name_brand_model_year_start_year_end_component_000476,6,1,1,54387781,"side airbags - , e-(right) | vw | golf | 1998 | 2006",45
product_id_part_name_brand_model_year_start_year_end_component_000477,6,1,1,54075961,"side airbags - , e-(right) | vw | golf | 2009 | 2013",46
product_id_part_name_brand_model_year_start_year_end_component_000478,6,1,1,54223993,"side airbags - , e-(right) | vw | golf | 2013 | 2020",49
product_id_part_name_brand_model_year_start_year_end_component_000479,6,1,1,54052693,"side airbags - , e-(left) | vw | golf | 1998 | 2006",50
product_id_part_name_brand_model_year_start_year_end_component_000480,6,1,1,65661397,"brake caliper - , e-(left front rear) | vw | golf | 2013 | 2020",57
product_id_part_name_brand_model_year_start_year_end_component_000481,6,1,1,56566931,"brake caliper - , e-(right rear) | vw | golf | 2020 | 2027",74
product_id_part_name_brand_model_year_start_year_end_component_000482,6,1,1,54485432,"brake disc - , e-(front) | vw | golf | 1992 | 1999",85
product_id_part_name_brand_model_year_start_year_end_component_000483,6,1,1,53821928,"brake shield - , e-(rear) | vw | golf | 1998 | 2006",96
product_id_part_name_brand_model_year_start_year_end_component_000485,6,1,1,57315706,"caliper bracket - , e-(right front) | vw | golf | 2013 | 2020",98
product_id_part_name_brand_model_year_start_year_end_component_000487,6,1,1,54378773,"caliper bracket - , e- | vw | golf | 2004 | 2009",100
product_id_part_name_brand_model_year_start_year_end_component_000488,6,1,1,54538248,"caliper bracket - , e-(right rear) | vw | golf | 1998 | 2006",101
product_id_part_name_brand_model_year_start_year_end_component_000489,6,1,1,65264998,"hand brake lever - , e- | vw | golf | 2009 | 2013",103
product_id_part_name_brand_model_year_start_year_end_component_000490,6,1,1,65116987,"main cylinder - , e- | vw | golf | 2013 | 2020",108
product_id_part_name_brand_model_year_start_year_end_component_000491,6,1,1,53825961,"main cylinder - , e- | vw | golf | 1998 | 2006",109
product_id_part_name_brand_model_year_start_year_end_component_000493,6,1,1,61428204,"actuator loom - , e- | vw | golf | 2004 | 2009",116
product_id_part_name_brand_model_year_start_year_end_component_000494,6,1,1,65316485,"actuator loom - , e-(left rear) | vw | golf | 2009 | 2013",119
product_id_part_name_brand_model_year_start_year_end_component_000495,6,1,1,57233767,"actuator loom - , e- | vw | golf | 2009 | 2013",120
product_id_part_name_brand_model_year_start_year_end_component_000496,6,1,1,65057587,"airbag krocksensor - , e- | vw | golf | 2004 | 2009",126
product_id_part_name_brand_model_year_start_year_end_component_000497,6,1,1,56041078,"airbag krocksensor - , e-(right) | vw | golf | 2004 | 2009",129
product_id_part_name_brand_model_year_start_year_end_component_000498,6,1,1,53366348,"airbag krocksensor - , e-(right front) | vw | golf | 2013 | 2020",130
product_id_part_name_brand_model_year_start_year_end_component_000499,6,1,1,63666797,"control unit xenon - , e- | vw | golf | 2013 | 2020",133
product_id_part_name_brand_model_year_start_year_end_component_000501,6,1,1,53415853,"other control unit - , e- | vw | golf | 2004 | 2009",153
product_id_part_name_brand_model_year_start_year_end_component_000502,6,1,1,63390872,"rain sensor - , e- | vw | golf | 2013 | 2020",166
product_id_part_name_brand_model_year_start_year_end_component_000503,6,1,1,66439372,"rain sensor - , e-(interior front) | vw | golf | 2013 | 2020",167
product_id_part_name_brand_model_year_start_year_end_component_000504,6,1,1,64521531,"rear sensor - , e- | vw | golf | 2009 | 2013",169
product_id_part_name_brand_model_year_start_year_end_component_000505,6,1,1,54166294,"battery cable - , e- | vw | golf | 2013 | 2020",189
product_id_part_name_brand_model_year_start_year_end_component_000507,6,1,1,54506084,"ignition diesel relay - , e- | vw | golf | 1992 | 1999",195
product_id_part_name_brand_model_year_start_year_end_component_000508,6,1,1,54650450,"airbag front sensor - , e-(right front) | vw | golf | 2013 | 2020",198
product_id_part_name_brand_model_year_start_year_end_component_000509,6,1,1,54115321,"airbag front sensor - , e-(left) | vw | golf | 2004 | 2009",199
product_id_part_name_brand_model_year_start_year_end_component_000510,6,1,1,54115323,"airbag front sensor - , e-(right) | vw | golf | 2004 | 2009",200
product_id_part_name_brand_model_year_start_year_end_component_000511,6,1,1,54651798,"sensor ac inner temperature - , e-(front centre) | vw | golf | 2004 | 2009",206
product_id_part_name_brand_model_year_start_year_end_component_000512,6,1,1,54652917,"sensor ac inner temperature - , e- | vw | golf | 1992 | 1999",207
product_id_part_name_brand_model_year_start_year_end_component_000513,6,1,1,54655022,"sensor ac inner temperature - , e- | vw | golf | 2009 | 2013",208
product_id_part_name_brand_model_year_start_year_end_component_000514,6,1,1,53726544,"airbag control unit - , e- | vw | golf | 2004 | 2009",212
product_id_part_name_brand_model_year_start_year_end_component_000516,6,1,1,54309696,"central lock control unit - , e- | vw | golf | 1998 | 2006",217
product_id_part_name_brand_model_year_start_year_end_component_000517,6,1,1,61097288,"stolsvärme styrenhet/relä - , e-(left front) | vw | golf | 2009 | 2013",235
product_id_part_name_brand_model_year_start_year_end_component_000519,6,1,1,64333072,"ljusinställning lägesgivare - , e- | vw | golf | 2004 | 2009",247
product_id_part_name_brand_model_year_start_year_end_component_000520,6,1,1,54267069,"ljusinställning lägesgivare - , e-(rear) | vw | golf | 2013 | 2020",248
product_id_part_name_brand_model_year_start_year_end_component_000521,6,1,1,57830354,"ljusinställning lägesgivare - , e-(left rear) | vw | golf | 2013 | 2020",249
product_id_part_name_brand_model_year_start_year_end_component_000522,6,1,1,54074856,"load air pressure transmitters - , e- | vw | golf | 2004 | 2009",250
product_id_part_name_brand_model_year_start_year_end_component_000523,6,1,1,54008546,"load air pressure transmitters - , e- | vw | golf | 2009 | 2013",251
product_id_part_name_brand_model_year_start_year_end_component_000524,6,1,1,57273998,"other transmitters - , e- | vw | golf | 1998 | 2006",256
product_id_part_name_brand_model_year_start_year_end_component_000525,6,1,1,64941867,"sensor acceleration - , e- | vw | golf | 2004 | 2009",260
product_id_part_name_brand_model_year_start_year_end_component_000526,6,1,1,54250000,"tank transmitters - , e- | vw | golf | 2009 | 2013",261
product_id_part_name_brand_model_year_start_year_end_component_000527,6,1,1,54339592,"alternator bracket / accessories - , e- | vw | golf | 1992 | 1999",271
product_id_part_name_brand_model_year_start_year_end_component_000528,6,1,1,54151506,"alternator bracket / accessories - , e- | vw | golf | 2009 | 2013",273
product_id_part_name_brand_model_year_start_year_end_component_000529,6,1,1,53859698,"cylinder head fuel - , e- | vw | golf | 1992 | 1999",281
product_id_part_name_brand_model_year_start_year_end_component_000530,6,1,1,65059339,"cylinder head fuel - , e- | vw | golf | 2004 | 2009",282
product_id_part_name_brand_model_year_start_year_end_component_000531,6,1,1,66387038,"engine casing - , e-(front) | vw | golf | 2013 | 2020",302
product_id_part_name_brand_model_year_start_year_end_component_000532,6,1,1,53674378,"motor bracket - , e- | vw | golf | 2004 | 2009",304
product_id_part_name_brand_model_year_start_year_end_component_000533,6,1,1,53517436,"motor bracket - , e- | vw | golf | 1998 | 2006",306
product_id_part_name_brand_model_year_start_year_end_component_000534,6,1,1,54416780,"motor bracket - , e-(right) | vw | golf | 2009 | 2013",307
product_id_part_name_brand_model_year_start_year_end_component_000535,6,1,1,54167063,"oil filter holder - , e- | vw | golf | 2004 | 2009",308
product_id_part_name_brand_model_year_start_year_end_component_000536,6,1,1,54644988,"pulley - , e- | vw | golf | 1998 | 2006",309
product_id_part_name_brand_model_year_start_year_end_component_000537,6,1,1,54656602,"pulley - , e-(exterior) | vw | golf | 1998 | 2006",313
product_id_part_name_brand_model_year_start_year_end_component_000538,6,1,1,60221227,"starter diesel - , e- | vw | golf | 2004 | 2009",316
product_id_part_name_brand_model_year_start_year_end_component_000539,6,1,1,53373961,"starter diesel - , e- | vw | golf | 2009 | 2013",317
product_id_part_name_brand_model_year_start_year_end_component_000540,6,1,1,65116552,"starter gasoline - , e- | vw | golf | 2013 | 2020",322
product_id_part_name_brand_model_year_start_year_end_component_000542,6,1,1,53368418,"sump - , e- | vw | golf | 2013 | 2020",327
product_id_part_name_brand_model_year_start_year_end_component_000543,6,1,1,65869207,"turbo aggregate - , e- | vw | golf | 2009 | 2013",337
product_id_part_name_brand_model_year_start_year_end_component_000544,6,1,1,54338772,"valve cap - , e- | vw | golf | 1998 | 2006",340
product_id_part_name_brand_model_year_start_year_end_component_000545,6,1,1,54089299,"valve cap - , e- | vw | golf | 2013 | 2020",343
product_id_part_name_brand_model_year_start_year_end_component_000546,6,1,1,54320426,"cylinder head diesel - , e- | vw | golf | 1984 | 1991",346
product_id_part_name_brand_model_year_start_year_end_component_000547,6,1,1,54622957,"cylinder head diesel - , e- | vw | golf | 1998 | 2006",347
product_id_part_name_brand_model_year_start_year_end_component_000548,6,1,1,54137596,"cylinder head diesel - , e- | vw | golf | 1992 | 1999",348
product_id_part_name_brand_model_year_start_year_end_component_000549,6,1,1,53894965,"belt tensioner for fan belt - , e- | vw | golf | 2004 | 2009",353
product_id_part_name_brand_model_year_start_year_end_component_000550,6,1,1,54090871,"cam belt / transmission cap - , e- | vw | golf | 1998 | 2006",357
product_id_part_name_brand_model_year_start_year_end_component_000551,6,1,1,61134774,"crankshaft - , e- | vw | golf | 2009 | 2013",359
product_id_part_name_brand_model_year_start_year_end_component_000552,6,1,1,54635308,"crankshaft - , e- | vw | golf | 1998 | 2006",362
product_id_part_name_brand_model_year_start_year_end_component_000553,6,1,1,63741088,"dipstick - , e- | vw | golf | 2004 | 2009",363
product_id_part_name_brand_model_year_start_year_end_component_000554,6,1,1,54316903,"dipstick - , e- | vw | golf | 1992 | 1999",364
product_id_part_name_brand_model_year_start_year_end_component_000555,6,1,1,56877048,"dipstick - , e- | vw | golf | 2009 | 2013",366
product_id_part_name_brand_model_year_start_year_end_component_000556,6,1,1,53835906,"motor cushion - , e- | vw | golf | 1998 | 2006",376
product_id_part_name_brand_model_year_start_year_end_component_000557,6,1,1,54959086,"air purifier - , e- | vw | golf | 2004 | 2009",382
product_id_part_name_brand_model_year_start_year_end_component_000558,6,1,1,53820707,"fuel filter / holder - , e- | vw | golf | 1998 | 2006",401
product_id_part_name_brand_model_year_start_year_end_component_000559,6,1,1,66552461,"fuel injection pump - , e-(rear) | vw | golf | 2009 | 2013",406
product_id_part_name_brand_model_year_start_year_end_component_000560,6,1,1,54024254,"fuel injection pump - , e- | vw | golf | 2009 | 2013",407
product_id_part_name_brand_model_year_start_year_end_component_000561,6,1,1,65445075,"fuel pump electric - , e- | vw | golf | 2009 | 2013",409
product_id_part_name_brand_model_year_start_year_end_component_000562,6,1,1,66468709,"fuel pump electric - , e-(rear) | vw | golf | 2013 | 2020",412
product_id_part_name_brand_model_year_start_year_end_component_000563,6,1,1,54055840,"fuel tank lid - , e- | vw | golf | 2009 | 2013",413
product_id_part_name_brand_model_year_start_year_end_component_000564,6,1,1,54373904,"fuel tank lid - , e- | vw | golf | 1992 | 1999",416
product_id_part_name_brand_model_year_start_year_end_component_000565,6,1,1,56228413,"mass air-flow sensor - , e- | vw | golf | 2013 | 2020",418
product_id_part_name_brand_model_year_start_year_end_component_000566,6,1,1,53938447,"mass air-flow sensor - , e- | vw | golf | 1998 | 2006",420
product_id_part_name_brand_model_year_start_year_end_component_000567,6,1,1,54337899,"mass air-flow sensor - , e- | vw | golf | 1992 | 1999",421
product_id_part_name_brand_model_year_start_year_end_component_000568,6,1,1,53382600,"rubber bellow / tube - , e- | vw | golf | 2009 | 2013",424
product_id_part_name_brand_model_year_start_year_end_component_000569,6,1,1,54399458,"rubber bellow / tube - , e- | vw | golf | 2004 | 2009",425
product_id_part_name_brand_model_year_start_year_end_component_000570,6,1,1,65758942,"tank lid - , e-(rear) | vw | golf | 2009 | 2013",429
product_id_part_name_brand_model_year_start_year_end_component_000571,6,1,1,54055839,"tank lid - , e- | vw | golf | 2009 | 2013",432
product_id_part_name_brand_model_year_start_year_end_component_000572,6,1,1,64814195,"throttle housing - , e- | vw | golf | 2009 | 2013",435
product_id_part_name_brand_model_year_start_year_end_component_000573,6,1,1,54380653,"carbon canister - , e- | vw | golf | 1992 | 1999",447
product_id_part_name_brand_model_year_start_year_end_component_000574,6,1,1,64952167,"diesel tank - , e- | vw | golf | 2004 | 2009",450
product_id_part_name_brand_model_year_start_year_end_component_000575,6,1,1,53707675,"diesel tank - , e- | vw | golf | 1998 | 2006",452
product_id_part_name_brand_model_year_start_year_end_component_000577,6,1,1,64594102,"automatic gear - , e- | vw | golf | 2020 | 2027",461
product_id_part_name_brand_model_year_start_year_end_component_000578,6,1,1,64251591,"drive shaft - , e-(left front) | vw | golf | 2020 | 2027",466
product_id_part_name_brand_model_year_start_year_end_component_000580,6,1,1,66694471,"fly wheel automat - , e-(front) | vw | golf | 2013 | 2020",498
product_id_part_name_brand_model_year_start_year_end_component_000581,6,1,1,64496754,"gear box 5 speed - , e-(front) | vw | golf | 2013 | 2020",508
product_id_part_name_brand_model_year_start_year_end_component_000583,6,1,1,53826568,"gear box bracket - , e- | vw | golf | 1998 | 2006",515
product_id_part_name_brand_model_year_start_year_end_component_000584,6,1,1,58900682,"gear box bracket - , e- | vw | golf | 2009 | 2013",516
product_id_part_name_brand_model_year_start_year_end_component_000585,6,1,1,56162775,"gear distributor box - , e- | vw | golf | 2004 | 2009",520
product_id_part_name_brand_model_year_start_year_end_component_000586,6,1,1,53407905,"gear distributor box - , e- | vw | golf | 1998 | 2006",522
product_id_part_name_brand_model_year_start_year_end_component_000587,6,1,1,66413511,"gear distributor box - , e-(front) | vw | golf | 2013 | 2020",523
product_id_part_name_brand_model_year_start_year_end_component_000588,6,1,1,53679703,"gear regulator - , e- | vw | golf | 2004 | 2009",532
product_id_part_name_brand_model_year_start_year_end_component_000590,6,1,1,54101065,"gear box cushion - , e- | vw | golf | 2009 | 2013",543
product_id_part_name_brand_model_year_start_year_end_component_000591,6,1,1,53908797,"hub rear - , e-(left rear) | vw | golf | 2013 | 2020",550
product_id_part_name_brand_model_year_start_year_end_component_000592,6,1,1,53909464,"hub rear - , e-(right rear) | vw | golf | 2013 | 2020",551
product_id_part_name_brand_model_year_start_year_end_component_000593,6,1,1,62058588,"rear gear / diff. - , e- | vw | golf | 2004 | 2009",562
product_id_part_name_brand_model_year_start_year_end_component_000595,6,1,1,53725158,"shock absorbers rear - , e-(rear) | vw | golf | 1992 | 1999",567
product_id_part_name_brand_model_year_start_year_end_component_000596,6,1,1,56566915,"shock absorbers rear - , e-(rear) | vw | golf | 2020 | 2027",568
product_id_part_name_brand_model_year_start_year_end_component_000597,6,1,1,64496467,"shock absorbers rear - , e-(right rear) | vw | golf | 2013 | 2020",571
product_id_part_name_brand_model_year_start_year_end_component_000599,6,1,1,53710187,"suspension - , e-(rear) | vw | golf | 1998 | 2006",581
product_id_part_name_brand_model_year_start_year_end_component_000601,6,1,1,55718253,"trailing link rear - , e-(right upper) | vw | golf | 2009 | 2013",588
product_id_part_name_brand_model_year_start_year_end_component_000602,6,1,1,64048539,"trailing link rear - , e-(left rear) | vw | golf | 2020 | 2027",589
product_id_part_name_brand_model_year_start_year_end_component_000603,6,1,1,64048622,"trailing link rear - , e-(right rear) | vw | golf | 2020 | 2027",596
product_id_part_name_brand_model_year_start_year_end_component_000604,6,1,1,55078288,"trailing link rear - , e-(left upper) | vw | golf | 2013 | 2020",600
product_id_part_name_brand_model_year_start_year_end_component_000605,6,1,1,53827797,"trailing link rear - , e-(left rear upper) | vw | golf | 2004 | 2009",601
product_id_part_name_brand_model_year_start_year_end_component_000606,6,1,1,53420558,"trailing link rear - , e-(right) | vw | golf | 2013 | 2020",604
product_id_part_name_brand_model_year_start_year_end_component_000607,6,1,1,53878896,"trailing link rear - , e-(either side) | vw | golf | 2009 | 2013",606
product_id_part_name_brand_model_year_start_year_end_component_000608,6,1,1,54428216,"wheel bearing spindle shaft - , e-(right rear) | vw | golf | 2009 | 2013",623
product_id_part_name_brand_model_year_start_year_end_component_000610,6,1,1,65759035,contact roll airbag - | toyota | corolla | 2002 | 2007,3794
product_id_part_name_brand_model_year_start_year_end_component_000613,6,1,1,61416229,caliper bracket - | toyota | corolla | 2008 | 2012,3869
product_id_part_name_brand_model_year_start_year_end_component_000614,6,1,1,61772965,actuator loom -(left front) | toyota | corolla | 2019 | 2027,3892
product_id_part_name_brand_model_year_start_year_end_component_000615,6,1,1,62010239,actuator loom -(right front) | toyota | corolla | 2019 | 2027,3895
product_id_part_name_brand_model_year_start_year_end_component_000616,6,1,1,53834609,airbag front sensor -(left front) | toyota | corolla | 2002 | 2007,3906
product_id_part_name_brand_model_year_start_year_end_component_000617,6,1,1,54655734,airbag front sensor -(right front) | toyota | corolla | 2008 | 2012,3908
product_id_part_name_brand_model_year_start_year_end_component_000618,6,1,1,54661374,airbag front sensor -(right front) | toyota | corolla | 1998 | 2001,3910
product_id_part_name_brand_model_year_start_year_end_component_000619,6,1,1,62999040,aktivt kollisionsskydd sensor -(left) | toyota | corolla | 2019 | 2027,3917
product_id_part_name_brand_model_year_start_year_end_component_000620,6,1,1,64546679,aktivt kollisionsskydd sensor - | toyota | corolla | 2019 | 2027,3918
product_id_part_name_brand_model_year_start_year_end_component_000621,6,1,1,65459574,aktivt kollisionsskydd sensor -(left rear) | toyota | corolla | 2019 | 2027,3919
product_id_part_name_brand_model_year_start_year_end_component_000622,6,1,1,54573990,sensor abs - | toyota | corolla | 2002 | 2007,3940
product_id_part_name_brand_model_year_start_year_end_component_000623,6,1,1,54585381,sensor abs - | toyota | corolla | 2008 | 2012,3941
product_id_part_name_brand_model_year_start_year_end_component_000624,6,1,1,53864019,fuse box / electricity central - | toyota | corolla | 1993 | 1997,3956
product_id_part_name_brand_model_year_start_year_end_component_000626,6,1,1,57682964,wiper arm motor relay - | toyota | corolla | 1998 | 2001,3961
product_id_part_name_brand_model_year_start_year_end_component_000627,6,1,1,63687615,control unit xenon -(left) | toyota | corolla | 2019 | 2027,3988
product_id_part_name_brand_model_year_start_year_end_component_000628,6,1,1,63687620,control unit xenon -(right) | toyota | corolla | 2019 | 2027,3989
product_id_part_name_brand_model_year_start_year_end_component_000629,6,1,1,54571247,insp.pump diesel control unit - | toyota | corolla | 1998 | 2001,3994
product_id_part_name_brand_model_year_start_year_end_component_000630,6,1,1,54479020,sensor steering - | toyota | corolla | 2008 | 2012,4000
product_id_part_name_brand_model_year_start_year_end_component_000631,6,1,1,54547063,pulley - | toyota | corolla | 1993 | 1997,4055
product_id_part_name_brand_model_year_start_year_end_component_000632,6,1,1,59184602,pulley - | toyota | corolla | 1998 | 2001,4056
product_id_part_name_brand_model_year_start_year_end_component_000633,6,1,1,56109868,pulley - | toyota | corolla | 2008 | 2012,4057
product_id_part_name_brand_model_year_start_year_end_component_000634,6,1,1,59185397,sump - | toyota | corolla | 1998 | 2001,4059
product_id_part_name_brand_model_year_start_year_end_component_000635,6,1,1,54560355,sump - | toyota | corolla | 2002 | 2007,4060
product_id_part_name_brand_model_year_start_year_end_component_000636,6,1,1,56109850,sump - | toyota | corolla | 2008 | 2012,4061
product_id_part_name_brand_model_year_start_year_end_component_000637,6,1,1,54229732,sump - | toyota | corolla | 2013 | 2018,4062
product_id_part_name_brand_model_year_start_year_end_component_000639,6,1,1,65735585,starter diesel - | toyota | corolla | 1998 | 2001,4068
product_id_part_name_brand_model_year_start_year_end_component_000640,6,1,1,54505247,starter diesel - | toyota | corolla | 1993 | 1997,4069
product_id_part_name_brand_model_year_start_year_end_component_000641,6,1,1,54571054,starter diesel - | toyota | corolla | 1988 | 1992,4071
product_id_part_name_brand_model_year_start_year_end_component_000643,6,1,1,60133533,fuel tank injection - | toyota | corolla | 1998 | 2001,4107
product_id_part_name_brand_model_year_start_year_end_component_000644,6,1,1,53707825,throttle housing - | toyota | corolla | 1998 | 2001,4148
product_id_part_name_brand_model_year_start_year_end_component_000645,6,1,1,54593502,gear lever - | toyota | corolla | 2013 | 2018,4180
product_id_part_name_brand_model_year_start_year_end_component_000647,6,1,1,62482104,clutch cylinder slave - | toyota | corolla | 2008 | 2012,4191
product_id_part_name_brand_model_year_start_year_end_component_000648,6,1,1,54635082,gear box bracket -(rear) | toyota | corolla | 1998 | 2001,4201
